CustomerID,Recency,Monetary,Cluster
C8755291,54,1098.4,2
C6051671,54,2271.4,2
C1242628,54,600.0,2
C1122885,54,1796.0,2
C7427529,54,1500.0,2
C6248062,54,400.0,2
C7127949,54,1032.0,2
C5042578,58,1100.0,2
C1438941,54,460.0,2
C2999531,58,650.0,2
C1033318,58,462.0,2
C4137749,58,2435.84,2
C8337479,54,1890.0,2
C8749420,58,700.0,2
C3212387,54,697.0,2
C1942979,58,615.0,2
C9046956,58,500.0,2
C2214046,58,1946.89,2
C5926453,58,1305.0,2
C5826812,52,1947.0,2
C1023040,52,1000.0,2
C5840825,52,444.0,2
C1037522,52,2000.0,2
C8438212,55,385.0,2
C3559865,55,448.0,2
C6313854,55,1343.0,2
C4550511,52,1012.65,2
C2225259,52,579.0,2
C3542511,55,1370.0,2
C2113170,55,805.0,2
C4244372,55,600.0,2
C7873278,52,2150.0,2
C3713348,52,633.0,2
C2669846,55,500.0,2
C1633082,55,380.0,2
C7649457,52,1800.0,2
C5735389,52,450.0,2
C6429027,55,349.0,2
C1889936,55,1702.0,2
C2238141,52,2426.93,2
C6324732,55,390.0,2
C3837268,55,528.5,2
C7917935,55,500.0,2
C2142357,52,699.0,2
C5282575,55,387.0,2
C5139048,55,1800.0,2
C5719521,55,635.0,2
C1142789,55,346.0,2
C8024339,55,380.0,2
C4624163,55,2340.0,2
C5916755,55,386.0,2
C8436779,55,555.0,2
C7029913,55,540.0,2
C6431844,55,400.0,2
C7646733,52,364.52,2
C8321090,55,2550.0,2
C1210282,55,631.42,2
C5838723,55,338.0,2
C1437840,52,1650.0,2
C1227646,55,943.0,2
C1913313,55,350.0,2
C2951558,55,1182.0,2
C4238367,55,500.0,2
C1614545,55,1250.0,2
C1833183,55,366.0,2
C2116648,53,358.0,2
C6818020,53,470.0,2
C2318153,53,1396.0,2
C5614516,53,1538.0,2
C3730655,53,2000.0,2
C5951537,53,714.0,2
C8233529,53,1239.0,2
C8296952,53,335.0,2
C4940733,52,500.0,2
C3515792,52,446.0,2
C3224366,52,683.0,2
C2920227,52,2057.0,2
C5027832,53,500.0,2
C2934256,53,579.0,2
C5927916,52,900.0,2
C3133316,53,368.0,2
C5414581,53,371.0,2
C3575335,53,660.0,2
C6818289,52,1679.0,2
C7720043,53,582.16,2
C7435914,52,371.0,2
C1182162,53,2586.0,2
C6520961,56,1400.0,2
C8821151,56,501.0,2
C2525772,56,1000.0,2
C4216061,56,2590.02,2
C3464839,56,1400.0,2
C5061886,56,595.0,2
C5316083,56,540.0,2
C6617773,56,500.0,2
C1518086,56,2200.0,2
C3133770,56,2299.0,2
C5531682,56,2645.0,2
C2037657,61,2700.0,2
C3134442,56,1625.0,2
C6820328,56,1043.0,2
C2026841,56,1178.0,2
C2825133,56,479.0,2
C8927142,56,685.0,2
C6138356,56,756.53,2
C6935413,56,1500.0,2
C3840667,56,1500.0,2
C5739552,57,800.0,2
C8726664,57,626.0,2
C6631614,56,2600.0,2
C8733461,57,2500.0,2
C5911250,56,460.0,2
C3938519,57,1500.0,2
C4539983,57,1061.0,2
C6623439,57,371.0,2
C3429661,56,2507.0,2
C2423861,56,1170.0,2
C6438230,58,903.0,2
C6210045,57,761.0,2
C2833237,58,573.86,2
C8712182,57,768.8,2
C3739919,57,717.0,2
C3848213,57,500.0,2
C7036061,57,500.0,2
C4714690,57,842.0,2
C2336877,57,1148.86,2
C2345275,57,455.0,2
C4165578,57,705.87,2
C8715969,57,500.0,2
C2341240,57,1916.0,2
C5116517,57,450.0,2
C7527546,57,2490.0,2
C1914119,57,1399.0,2
C1340929,58,500.0,2
C6938455,57,1085.41,2
C8417144,57,367.0,2
C7427864,57,490.0,2
C7833888,57,500.0,2
C1628851,58,900.0,2
C8013829,57,481.0,2
C5435015,57,416.0,2
C3710036,58,2540.0,2
C2480811,57,399.0,2
C1725031,56,848.0,2
C7137680,56,1649.0,2
C1022071,57,373.52,2
C5324127,57,1000.0,2
C5542437,57,475.0,2
C8833079,56,372.0,2
C4130492,58,900.0,2
C3818131,58,1677.0,2
C5037357,57,549.0,2
C8921986,56,919.5,2
C1528141,56,450.0,2
C5017720,56,750.0,2
C2935287,56,1950.0,2
C2613416,56,1693.0,2
C3425626,56,383.0,2
C7961427,54,550.0,2
C8527967,54,871.81,2
C5411427,58,809.2,2
C4321983,54,336.0,2
C7935239,55,845.0,2
C1420843,58,759.0,2
C6015684,54,470.0,2
C9051889,58,1200.46,2
C2338353,54,500.0,2
C4325049,54,600.0,2
C6739635,58,1000.0,2
C7210530,54,1178.0,2
C1057375,54,2030.0,2
C5938437,54,575.0,2
C2659645,54,500.0,2
C4629924,54,1100.0,2
C5088282,54,350.0,2
C6147021,58,629.0,2
C9016284,54,1353.0,2
C9033940,54,1476.0,2
C1417991,54,735.0,2
C2430965,58,673.0,2
C5725323,58,1000.0,2
C8433931,54,700.0,2
C7587140,54,1000.0,2
C1723119,54,709.0,2
C9038747,58,500.0,2
C3638048,54,1244.0,2
C4557358,54,500.0,2
C4129515,58,600.0,2
C2613047,54,1200.0,2
C8219942,52,500.0,2
C8623469,52,750.5,2
C6861765,52,430.0,2
C3887876,58,470.32,2
C5995849,58,1000.0,2
C7930284,52,894.0,2
C7664126,55,1790.5,2
C1614083,52,500.0,2
C8611458,52,1049.0,2
C7236834,55,1907.0,2
C2839924,55,380.0,2
C4934279,55,2400.0,2
C1728413,55,1834.0,2
C4139177,55,373.0,2
C4319586,55,1082.96,2
C8315239,52,618.55,2
C9027648,52,2500.0,2
C4938558,52,338.88,2
C7539143,55,2010.0,2
C7627745,55,492.0,2
C6929250,55,1300.0,2
C6529478,55,349.0,2
C8338572,55,515.0,2
C3820341,55,984.0,2
C7127081,55,2110.82,2
C7729815,55,1000.0,2
C6115866,52,510.0,2
C8727584,55,2020.0,2
C6068754,55,430.0,2
C6011443,55,536.4,2
C4626756,55,465.0,2
C1231385,55,1785.0,2
C2814076,55,434.0,2
C8737684,55,1558.0,2
C4511569,55,1099.0,2
C4635584,52,707.0,2
C2320192,55,395.0,2
C2337129,55,2274.0,2
C7113311,55,734.0,2
C8422386,52,1712.0,2
C1541318,55,800.0,2
C6338092,55,2300.0,2
C3936841,53,413.1,2
C3067850,53,663.0,2
C6118178,55,1474.0,2
C2322324,55,1109.0,2
C6224314,53,405.0,2
C6718118,53,401.0,2
C1843364,53,392.0,2
C8213360,53,375.0,2
C4652572,53,2022.0,2
C2429469,53,2500.0,2
C7846412,53,1320.0,2
C5523511,52,1398.0,2
C5022687,53,600.0,2
C5617317,53,385.0,2
C9029614,53,572.0,2
C2421019,53,471.0,2
C2940760,53,446.0,2
C2213446,53,595.0,2
C2241272,53,861.0,2
C3736057,53,1792.0,2
C1319524,53,1000.0,2
C3511729,53,460.0,2
C3075356,52,500.0,2
C5726190,52,760.0,2
C7419450,52,695.0,2
C7465876,52,2478.36,2
C3512667,60,1530.0,2
C2229414,59,900.0,2
C2926929,56,1387.0,2
C7323056,56,1400.0,2
C5835891,56,365.0,2
C4517970,56,500.0,2
C5138422,56,2832.0,2
C7130091,56,480.0,2
C5970076,56,499.52,2
C3718311,56,500.0,2
C7612781,56,1000.0,2
C6929328,56,2600.0,2
C6371711,56,1000.0,2
C4720085,56,500.0,2
C3716585,56,382.0,2
C3723034,56,1554.35,2
C1994189,56,454.0,2
C6850064,56,335.0,2
C7440148,56,500.0,2
C2934822,56,2100.0,2
C4230943,60,2400.0,2
C4421255,56,1576.0,2
C6436522,56,500.0,2
C7338543,56,543.0,2
C8064166,56,335.0,2
C7997342,57,2000.0,2
C7361944,56,362.0,2
C6769466,58,1626.8,2
C1696992,57,1703.0,2
C3814552,56,1574.0,2
C8530688,56,1800.0,2
C1316724,56,2204.0,2
C7930947,57,2678.0,2
C1613671,57,810.0,2
C7318774,58,1099.0,2
C3935023,57,433.0,2
C4141019,57,1225.0,2
C4221454,57,500.0,2
C6889229,57,620.0,2
C6710884,57,520.0,2
C5830912,58,1616.0,2
C5016728,57,388.0,2
C8242244,57,986.0,2
C5899233,57,400.0,2
C7117766,57,640.0,2
C3141589,57,603.0,2
C5910622,57,1390.0,2
C4917651,57,1000.0,2
C4526989,57,1000.0,2
C6024860,57,1680.0,2
C6223622,57,1304.0,2
C7613676,57,988.0,2
C1238491,57,1085.41,2
C2921030,58,2861.0,2
C2030417,56,2600.0,2
C7321277,55,1000.0,2
C4722340,58,2215.0,2
C2782875,54,1491.0,2
C5533273,56,500.0,2
C2718566,58,1875.0,2
C8412429,58,506.01,2
C6241284,55,2297.29,2
C1127046,55,1111.0,2
C7632235,58,900.0,2
C1036456,58,1275.0,2
C6694551,54,900.0,2
C3927636,54,474.0,2
C2842129,54,2050.0,2
C6719361,54,489.0,2
C3218552,58,1499.0,2
C5341343,54,500.0,2
C5213246,54,384.0,2
C2827581,54,999.0,2
C1234581,54,335.0,2
C6329920,54,428.0,2
C8587453,54,849.0,2
C1041950,54,1113.0,2
C6479966,54,1551.0,2
C6487331,54,1000.0,2
C2724580,58,912.0,2
C3811065,54,2100.0,2
C2017761,54,453.0,2
C2536752,58,800.0,2
C2364935,58,500.0,2
C3915135,58,529.0,2
C5239012,54,1000.0,2
C5714163,54,500.0,2
C8124471,58,2404.0,2
C5720344,58,1780.0,2
C4229472,58,1381.0,2
C1335641,52,1326.0,2
C2831848,52,1000.0,2
C4420884,55,675.0,2
C5453077,52,1788.0,2
C1214461,52,490.0,2
C1689068,55,2039.0,2
C3054190,55,1250.0,2
C2541056,52,500.0,2
C6685834,52,1867.0,2
C2264233,52,517.75,2
C1534155,55,700.0,2
C7119783,55,500.0,2
C6741551,52,1850.0,2
C5620639,55,1000.0,2
C1292731,52,1410.0,2
C5095691,55,1587.0,2
C4626482,55,2500.0,2
C3824677,52,710.0,2
C4028523,55,1440.0,2
C4936689,55,2040.0,2
C6232878,55,520.0,2
C6922113,55,342.0,2
C9031751,55,643.0,2
C4329082,55,546.0,2
C3234326,55,520.0,2
C9034041,55,1509.0,2
C8027313,52,1919.0,2
C4211667,55,342.0,2
C6078570,55,491.98,2
C2625284,55,2037.0,2
C5019233,55,840.0,2
C6428871,53,843.5,2
C2025075,53,850.0,2
C1726039,54,865.0,2
C3441860,55,1009.0,2
C1316244,55,500.0,2
C4119947,53,500.0,2
C2830733,53,1847.0,2
C3019458,52,773.0,2
C7117253,53,1590.0,2
C1835667,52,800.0,2
C1633174,53,500.0,2
C1032712,53,625.0,2
C8217384,53,650.0,2
C4418037,53,750.0,2
C3436077,53,504.0,2
C7435976,53,657.0,2
C5149758,52,2290.0,2
C1926969,52,353.25,2
C7521213,53,775.0,2
C7827272,52,2000.0,2
C1158459,52,1925.0,2
C3117648,52,800.0,2
C3929450,59,907.0,2
C7816712,56,1000.0,2
C7242850,56,1562.0,2
C7221335,56,1002.5,2
C2115428,56,2600.0,2
C2527420,56,750.0,2
C4329148,56,881.0,2
C6318282,56,500.0,2
C4413978,56,2000.0,2
C3117747,56,454.5,2
C4817859,56,1600.0,2
C8239777,56,1500.0,2
C3336162,56,1963.0,2
C5724658,56,1799.0,2
C3718125,56,950.96,2
C6611463,56,935.0,2
C5223811,56,375.0,2
C6212319,56,1132.0,2
C6439942,56,587.0,2
C8472435,56,437.0,2
C7322168,56,398.0,2
C4941138,56,1852.0,2
C2036732,57,459.0,2
C1414126,58,1609.0,2
C2036257,57,2023.85,2
C1820574,58,1800.0,2
C1031431,57,420.0,2
C3915123,56,1750.0,2
C8329775,57,400.0,2
C1923563,57,1204.0,2
C7330267,56,1000.0,2
C1787183,57,1000.0,2
C8642158,57,370.0,2
C5614030,57,1528.0,2
C4323389,57,486.0,2
C5126411,57,565.86,2
C6514642,57,1500.0,2
C1648788,57,356.0,2
C7919890,56,1049.0,2
C3490354,58,1000.0,2
C2625731,57,665.0,2
C3142741,58,500.0,2
C3127930,57,1032.0,2
C2870415,57,706.0,2
C6818570,57,2270.0,2
C2914966,57,1199.0,2
C7122751,57,571.0,2
C8919356,57,2000.0,2
C6217338,57,1100.0,2
C8225831,57,600.0,2
C2420768,58,1900.0,2
C5029012,56,953.7,2
C2834560,56,2465.0,2
C4924116,57,1000.0,2
C1141689,56,847.0,2
C8633372,56,1599.0,2
C8734022,56,1799.0,2
C5418175,57,2599.0,2
C5634420,58,700.0,2
C6131023,54,1550.0,2
C6421528,58,1364.0,2
C1534579,54,1530.0,2
C2122140,58,1440.0,2
C8739046,58,456.0,2
C7839035,54,450.0,2
C8326128,58,782.0,2
C2951951,54,465.0,2
C7211466,58,809.2,2
C4131332,54,529.0,2
C7817452,54,400.0,2
C8383430,54,563.0,2
C7022729,54,1500.0,2
C6920787,54,572.0,2
C7920464,54,594.03,2
C3332577,58,1100.0,2
C3533452,54,1000.0,2
C5030489,54,616.0,2
C8544272,58,1850.0,2
C7915824,58,1250.0,2
C7924245,54,460.0,2
C6534683,54,679.5,2
C7413158,58,462.94,2
C3344565,54,400.0,2
C6517359,58,858.0,2
C3137727,58,1495.0,2
C8136551,58,606.9,2
C5430813,58,500.0,2
C2628440,58,912.0,2
C2325135,54,560.0,2
C7140629,58,2000.0,2
C3211065,54,776.0,2
C5712863,54,375.36,2
C7115449,58,1075.0,2
C4925451,58,580.0,2
C8842028,58,500.0,2
C6724729,52,1500.0,2
C6415918,58,631.0,2
C3841765,58,2513.0,2
C3830033,52,449.0,2
C6714327,52,863.0,2
C8823113,52,1415.0,2
C5114642,58,1515.0,2
C2029661,52,2080.0,2
C1340559,55,1836.0,2
C1074313,55,606.9,2
C4723856,55,700.0,2
C4230029,52,1098.0,2
C8740332,52,347.0,2
C1012431,55,610.0,2
C5741983,55,1136.0,2
C5816218,55,416.0,2
C1831744,55,945.0,2
C9041277,55,1300.0,2
C6318420,55,380.0,2
C7673334,52,1512.75,2
C6359865,52,1378.0,2
C3035226,55,1811.52,2
C4626164,55,944.0,2
C8074630,55,1950.0,2
C7828686,52,1950.0,2
C3829219,52,633.0,2
C8017052,52,775.0,2
C3026467,52,1021.0,2
C3913877,55,640.0,2
C4114111,52,500.0,2
C7031064,55,696.4,2
C4223188,55,471.0,2
C8125730,55,338.0,2
C5580725,55,1435.0,2
C2624890,55,455.0,2
C5037662,55,2024.25,2
C9020865,55,1185.0,2
C6930667,55,1581.0,2
C2233890,55,2380.0,2
C2665120,55,370.0,2
C6338466,55,500.0,2
C7642774,55,2800.0,2
C5316327,55,525.0,2
C9029723,55,750.0,2
C5540348,55,2014.0,2
C4917257,55,799.0,2
C4615270,55,751.0,2
C6769519,55,433.0,2
C8811048,55,964.0,2
C7114168,52,1000.0,2
C3319223,53,2790.0,2
C2235065,52,713.0,2
C8420380,52,1919.0,2
C6733127,53,1103.0,2
C8139122,53,679.11,2
C6457156,53,1067.0,2
C6221112,53,2148.19,2
C8833223,53,754.0,2
C7522620,52,403.52,2
C1319545,53,2190.0,2
C7042032,53,1939.59,2
C5119042,52,953.0,2
C3321480,53,584.1,2
C5826179,52,2390.0,2
C2946180,52,1609.0,2
C1314817,59,1549.0,2
C5013516,59,1000.0,2
C1995767,59,2000.0,2
C4123261,56,1339.0,2
C8810271,56,407.0,2
C1527730,56,1494.0,2
C4231551,56,1798.0,2
C2337772,56,1828.5,2
C8028818,56,624.83,2
C3138534,56,710.0,2
C2731567,56,1649.0,2
C2829273,56,2187.0,2
C6028343,56,1817.0,2
C6632466,56,640.5,2
C7987969,56,1195.0,2
C8024889,56,998.0,2
C6255540,56,1360.0,2
C1837159,56,1000.0,2
C8556826,56,469.65,2
C2679637,56,453.0,2
C7124372,56,550.0,2
C7435490,56,2224.0,2
C6328151,58,600.0,2
C1329726,57,1000.0,2
C5132061,56,720.0,2
C5815666,57,1456.65,2
C8132034,57,2429.17,2
C5814185,56,2642.0,2
C2532731,58,2300.0,2
C6311536,56,500.0,2
C2110575,58,1637.0,2
C7231667,57,999.0,2
C1814768,58,650.0,2
C3837469,57,344.0,2
C7811957,58,1082.0,2
C2791831,57,370.0,2
C4950745,57,1103.0,2
C4014512,57,1511.0,2
C3098723,57,463.0,2
C7114682,57,535.0,2
C3039251,58,559.52,2
C4749117,57,402.6,2
C5240332,57,2399.0,2
C8640172,57,500.0,2
C3530986,58,2000.0,2
C8720830,57,690.0,2
C2596580,57,1240.0,2
C2338429,57,2785.0,2
C5113833,57,590.0,2
C2930075,57,1322.0,2
C1362889,57,555.0,2
C7618173,57,809.52,2
C4918566,57,2000.0,2
C1910641,57,655.0,2
C1828346,56,448.0,2
C1534221,57,914.53,2
C9015668,57,1000.0,2
C7019569,57,1000.0,2
C3392338,57,2760.0,2
C3537914,56,500.0,2
C5239344,55,1354.0,2
C5743626,55,600.0,2
C5231685,55,947.0,2
C3131644,58,674.36,2
C6140531,56,500.0,2
C8140988,58,2000.0,2
C4667060,55,550.0,2
C8911165,54,790.0,2
C1771222,58,982.0,2
C7218331,55,2500.0,2
C5234531,54,682.0,2
C8344157,54,1109.49,2
C5478219,58,500.0,2
C2533559,58,1348.01,2
C7712635,58,569.0,2
C3664878,54,509.0,2
C6541717,54,350.0,2
C2416566,54,500.0,2
C1633947,54,677.0,2
C2724191,54,859.0,2
C4933587,54,2504.42,2
C3115932,54,500.0,2
C7216377,54,2052.0,2
C2723151,54,1400.0,2
C1014564,54,500.0,2
C5625234,58,700.0,2
C2415969,58,500.0,2
C9020678,54,500.0,2
C3583514,54,500.0,2
C8717712,54,1800.0,2
C7986177,58,1400.0,2
C3515024,58,580.16,2
C5540873,58,795.0,2
C7619433,58,859.0,2
C3636358,58,2282.0,2
C8638825,58,2400.0,2
C4547113,54,340.0,2
C2928178,54,389.0,2
C6216252,58,500.0,2
C3540657,54,1000.0,2
C8943380,58,500.0,2
C1331116,58,736.13,2
C8339817,58,1504.0,2
C5689414,54,1580.0,2
C4156854,52,1320.0,2
C7731545,52,850.0,2
C8333737,52,883.0,2
C5641281,52,500.0,2
C3425087,52,1760.0,2
C2571222,52,921.0,2
C6111634,52,2030.0,2
C2611848,52,812.0,2
C8211289,52,1246.0,2
C7738655,55,1190.0,2
C8914277,52,606.9,2
C4312536,55,2302.0,2
C2021841,55,1552.0,2
C4118780,52,606.9,2
C2419049,55,698.0,2
C4236536,55,1630.0,2
C1030382,55,500.0,2
C5219441,55,900.0,2
C2321454,55,1538.12,2
C3483153,52,2224.0,2
C2919254,52,750.0,2
C4325981,52,1710.0,2
C1634050,52,1237.0,2
C2595711,52,680.02,2
C5826046,52,560.0,2
C4696947,55,415.0,2
C4097320,52,721.0,2
C7936719,55,558.0,2
C1639876,52,467.0,2
C5046357,55,1975.0,2
C2139790,52,2500.0,2
C7931880,55,990.0,2
C3015462,55,420.0,2
C6934767,52,498.95,2
C6824582,55,2807.0,2
C6540138,55,710.0,2
C3836688,55,1000.0,2
C8841736,52,500.0,2
C1836845,55,2272.0,2
C5932962,55,1815.0,2
C1321765,52,1980.19,2
C2323378,55,550.0,2
C7081232,55,538.2,2
C1828353,55,1303.5,2
C8731287,55,601.0,2
C5518065,55,435.0,2
C4636864,55,2453.06,2
C8921975,55,633.0,2
C8322462,54,472.0,2
C6323854,53,1500.0,2
C6940750,53,900.75,2
C5039090,52,2515.0,2
C3518726,53,893.0,2
C2721137,53,815.76,2
C2014847,53,408.0,2
C2224286,53,1667.0,2
C7437111,53,2700.0,2
C8033256,52,415.0,2
C2724730,53,999.0,2
C6533547,52,780.0,2
C3181149,52,1000.0,2
C7342779,52,733.0,2
C3211038,52,728.0,2
C2683844,52,1200.0,2
C3025188,52,1000.0,2
C8236256,52,455.0,2
C5428662,61,2727.0,2
C4815085,59,1704.0,2
C3462422,56,1000.0,2
C8117529,56,1784.67,2
C2022035,56,400.0,2
C5979360,56,2000.0,2
C4877891,56,500.0,2
C2633285,56,2365.0,2
C8423690,56,490.0,2
C6563869,56,905.0,2
C8242057,56,800.0,2
C1752772,56,1892.0,2
C8924251,56,630.0,2
C2320553,56,2000.0,2
C3642442,56,2025.0,2
C8437835,56,2199.0,2
C2427553,56,2000.0,2
C4733362,56,970.0,2
C4741634,58,1099.0,2
C7336653,56,452.05,2
C3138180,56,2000.0,2
C7331920,56,750.0,2
C6829565,56,1000.0,2
C5828486,56,1000.0,2
C3990327,57,1579.4,2
C6632625,56,559.0,2
C2713111,58,903.0,2
C3398034,56,852.0,2
C6316336,56,1147.0,2
C3235068,58,508.0,2
C7558636,58,2787.0,2
C4280619,57,2129.0,2
C2352482,57,1005.0,2
C6934959,57,553.0,2
C4233362,57,513.0,2
C1147477,57,365.81,2
C7854441,57,413.0,2
C7634083,57,500.0,2
C9015145,57,771.0,2
C1915764,57,1870.0,2
C8441919,57,1000.0,2
C3133991,57,1512.75,2
C4138837,57,878.0,2
C7760075,57,1000.0,2
C7110064,55,1770.0,2
C4424651,56,1052.0,2
C3036080,56,575.0,2
C4130016,58,500.0,2
C2611642,55,1500.0,2
C1428473,54,1100.0,2
C5929345,58,1100.0,2
C4810161,54,1502.0,2
C2238837,54,1000.0,2
C8712249,54,494.0,2
C6019485,54,500.0,2
C8648189,54,400.0,2
C7927186,54,350.0,2
C2233535,54,1088.0,2
C7935776,54,1502.54,2
C2473620,54,1123.0,2
C4328134,54,699.99,2
C8537337,54,513.0,2
C5611059,58,1000.0,2
C6517092,58,635.0,2
C7736016,58,1504.0,2
C1020161,54,500.0,2
C6527412,58,1517.0,2
C8442275,58,1043.0,2
C2027837,54,749.0,2
C6539086,58,1050.0,2
C1726537,58,1167.0,2
C1420577,54,1299.5,2
C3839927,58,604.0,2
C5831165,54,1200.0,2
C2040829,58,1530.0,2
C6412384,52,1667.0,2
C4615562,55,962.0,2
C1430312,55,1000.0,2
C6826017,52,1361.0,2
C2729642,55,1999.0,2
C7925819,55,1185.0,2
C3738511,52,490.0,2
C4018458,52,1000.0,2
C6035166,52,500.0,2
C2541145,55,1148.0,2
C4837443,55,600.0,2
C4530765,52,794.8,2
C1539631,55,2077.1,2
C8827067,52,1000.0,2
C3935437,55,1550.0,2
C4732787,55,345.0,2
C7132513,55,1310.0,2
C6657937,55,2210.0,2
C6881684,55,1804.0,2
C7628158,55,540.0,2
C4233322,55,2294.0,2
C4130683,52,400.0,2
C4190556,52,674.0,2
C1465983,55,2321.0,2
C5949222,55,1581.0,2
C3122637,55,723.0,2
C6812041,52,2750.0,2
C3087492,55,558.77,2
C5562251,55,1450.0,2
C2419045,55,1995.0,2
C8612148,55,905.0,2
C2243535,55,1070.0,2
C5021039,52,775.0,2
C3134921,55,2000.0,2
C2319617,55,2500.0,2
C4339254,55,500.0,2
C5961754,55,1980.73,2
C7775327,55,1178.0,2
C7412987,55,798.0,2
C1668281,55,1717.0,2
C1642375,53,958.0,2
C7433039,53,2749.0,2
C7134491,55,898.5,2
C3710660,53,400.0,2
C3936843,53,1000.0,2
C7629589,53,510.0,2
C4214820,53,384.0,2
C2879586,53,1290.0,2
C6530988,53,400.0,2
C7937892,53,2550.0,2
C4294918,53,1899.0,2
C8615435,53,1000.0,2
C5911242,53,550.0,2
C6319637,52,499.0,2
C4039543,52,505.0,2
C6378758,52,2220.0,2
C1038315,52,2404.0,2
C6137743,52,2699.0,2
C2718781,56,1297.44,2
C1812228,56,2850.0,2
C8129988,56,586.0,2
C8940834,56,500.0,2
C5925922,56,863.0,2
C7238171,56,399.0,2
C4429340,56,2000.0,2
C3219363,56,480.0,2
C5137547,56,699.0,2
C4519652,56,1690.0,2
C2014618,56,497.0,2
C2299221,56,340.0,2
C1239730,56,1069.0,2
C8825436,56,998.0,2
C1122661,56,914.0,2
C4626919,56,1801.0,2
C6535439,56,1013.8,2
C6436749,56,500.0,2
C5426235,56,2500.0,2
C1338048,56,530.0,2
C4140662,56,424.5,2
C3341477,56,740.0,2
C5421517,56,1500.0,2
C8430544,56,884.38,2
C3538280,56,1086.0,2
C3240312,56,1000.0,2
C3641374,56,553.0,2
C3117262,56,1000.0,2
C4620285,58,1292.0,2
C2525935,58,881.0,2
C6928234,56,370.0,2
C6634723,58,464.0,2
C8144842,56,2500.0,2
C5536855,56,1950.0,2
C3117616,56,725.0,2
C4710133,57,1300.0,2
C6814518,57,2000.0,2
C3752916,56,650.0,2
C3438858,57,402.0,2
C7014434,56,900.0,2
C3428153,58,1750.0,2
C6915213,56,1628.33,2
C6010827,56,411.0,2
C8514633,57,2500.0,2
C7511522,57,1570.0,2
C4619332,57,578.5,2
C3026288,57,510.0,2
C8434862,57,1780.0,2
C2436442,57,600.0,2
C5621769,57,566.0,2
C2778815,57,800.0,2
C7725922,57,1454.0,2
C4230714,57,667.56,2
C5769954,57,2000.0,2
C8011512,57,526.0,2
C4530962,57,500.0,2
C7941376,58,1117.05,2
C8015716,57,990.0,2
C6169227,58,1150.0,2
C1111682,57,528.0,2
C3392075,57,1000.0,2
C7834452,57,2229.92,2
C1781380,57,1000.0,2
C7352674,56,480.0,2
C4339157,57,420.0,2
C6013875,58,850.0,2
C5721835,57,772.0,2
C1219647,56,1500.0,2
C1229244,54,338.0,2
C8317592,55,1200.0,2
C8727334,55,1485.0,2
C2324371,58,862.0,2
C7323984,58,1000.0,2
C1925465,58,1000.0,2
C7321029,54,340.5,2
C5242364,54,1250.0,2
C8228830,54,750.0,2
C3532123,54,2130.0,2
C6024684,54,500.0,2
C6021261,54,600.0,2
C3020812,54,2175.19,2
C4721287,54,979.26,2
C5441379,54,917.0,2
C6126375,54,2600.0,2
C1086218,58,645.0,2
C4328370,54,550.0,2
C3621921,54,480.0,2
C7910676,54,2363.0,2
C5914250,54,500.0,2
C8221930,54,1500.0,2
C6233311,58,700.0,2
C2133132,58,1530.0,2
C6476475,58,486.0,2
C2623954,58,545.0,2
C8922241,58,968.0,2
C8327174,58,2523.0,2
C2737675,58,1000.0,2
C4113459,54,500.0,2
C2923467,58,2000.1,2
C9025120,52,500.0,2
C8416373,58,1424.0,2
C7112980,58,1644.0,2
C8035827,54,1120.0,2
C6838791,52,500.0,2
C4624856,52,1202.0,2
C5589866,52,476.0,2
C3335166,55,1500.03,2
C3410336,52,465.0,2
C1637517,55,2113.0,2
C8132976,55,980.0,2
C3242369,55,864.94,2
C6938960,55,490.0,2
C8038886,55,1917.0,2
C2023011,55,2299.0,2
C4619959,52,2523.0,2
C4037841,52,1428.0,2
C2876844,55,1000.0,2
C4839886,52,500.0,2
C6810329,55,500.0,2
C3311422,55,1155.0,2
C8017889,55,509.0,2
C2031782,55,468.0,2
C5530118,55,1800.0,2
C3325089,55,500.0,2
C8614178,52,1626.0,2
C4638584,55,1295.0,2
C1329133,55,697.95,2
C9030715,55,349.0,2
C2132530,55,603.0,2
C3818963,52,900.0,2
C4835783,55,377.3,2
C6733556,55,800.0,2
C2184515,55,450.0,2
C8331468,55,749.0,2
C4735721,54,1200.0,2
C1827286,55,1794.0,2
C2625615,55,489.0,2
C7518017,54,678.0,2
C4225029,53,600.0,2
C8419023,53,460.0,2
C2666117,54,595.0,2
C7541828,53,500.0,2
C5235627,53,470.0,2
C3526413,53,345.0,2
C7021113,53,500.0,2
C3098326,53,1300.0,2
C2190621,52,424.0,2
C8069864,52,695.0,2
C1631746,52,1140.0,2
C3815980,52,460.0,2
C5429583,52,1683.0,2
C5326973,52,620.0,2
C4926727,59,2140.0,2
C2017915,56,615.11,2
C6536770,56,1420.07,2
C1434676,56,1730.0,2
C7010146,56,750.0,2
C2411753,56,2060.0,2
C8312938,56,1167.0,2
C2242657,56,550.0,2
C2984030,56,534.0,2
C8731733,56,1295.0,2
C7131427,56,481.71,2
C2750872,56,1300.0,2
C7361459,56,838.0,2
C2069482,56,1000.0,2
C7011692,60,2000.0,2
C8898676,60,2830.0,2
C6448524,57,1500.0,2
C8213728,56,533.0,2
C1553622,56,500.0,2
C8141635,56,2000.0,2
C6812055,56,1490.0,2
C7041864,56,971.0,2
C4535466,58,830.0,2
